rating,review,split
1,work,train
2,great work place work,train
1,terrible company internal politics,train
1,trainer,train
1,raise,train
1,support specialist genius bar retail,train
2,amazing work environment,train
2,great employer good learning experience till date,train
1,stay,train
2,amazing female engineer,train
1,worse job ever,train
1,worst place,train
2,great company work,train
2,high potential need change culture,train
1,seasonal hire,train
2,support engineer,train
2,fun place work,train
1,bad management friction time mad way use number,train
1,apple aha position,train
1,flex logistics delivery driver,train
1,worst possible job time,train
2,good job,train
1,company horrible,train
2,high turnover,train
1,nightmare,train
1,horrible place work,train
2,amazing place huge opportunity impact humanity along great coworkers,train
2,software giant,train
2,meh,train
1,good,train
2,recruiter,train
1,worst company,train
1,warehouse worker,train
2,overall great experience learned ton,train
2,srassosiate account specialty group,train
2,analytical lead,train
1,employee may act happy facing customer actually miserable,train
1,stower,train
2,software engineer,train
1,stay far away possible,train
1,apple,train
2,great place learn terrible worklife balance,train
1,experience good enjoyed working company,train
1,fired revealing medical diagnosis site leader,train
2,great company,train
2,awesome place work,train
1,operation working perspective,train
1,good great,train
1,warehouse associate,train
1,fulltime picker,train
2,family room specialist,train
1,avoid amazon serious player employment opportunity,train
2,amazon fulfillment,train
2,rewarding experience microsoft,train
2,work hard get paid well,train
1,amazon okay place work l1packer,train
2,fast paced challenging environment,train
1,minority welcome,train
2,good place learn,train
1,logistics representative,train
1,meh,train
2,environment,train
1,director,train
2,pay good fte worklife balance terrible depending team,train
1,avoid,train
1,oberthur dubai,train
1,chaotic backbreaking,train
1,csm,train
1,worked year amazon customer service feel robot,train
1,would call best place work,train
2,great work home job,train
2,good place learn earn,train
1,amazon sde,train
2,customer service,train
1,would tell bff worst enemy work,train
1,msft integrity,train
1,unbelievable,train
1,salary,train
2,program manager,train
1,job security,train
1,great pay suck want better position,train
2,great company work,train
2,overall good experience,train
1,one person ruin career,train
2,great experience,train
1,high burn rate,train
2,great company work,train
1,great job mindless zombie someone desperate need,train
1,every company,train
1,bad employee culture,train
1,caught gear,train
2,good compromise recent graduate,train
2,account strategist,train
1,great benefit awful spirit,train
2,support agent,train
2,work big problem expect long hour,train
2,great place grow slowly,train
2,recruiter,train
2,best job ever,train
1,everything show brand name,train
2,great place overall,train
1,fulfillment centre isolation stay away,train
1,apple retail single handedly worst place worked,train
2,good work quite demanding,train
2,amazon,train
1,abysmal,train
2,great,train
1,know,train
1,hr,train
2,make,train
1,nice,train
1,brand specialist,train
2,account executive,train
2,inside machine,train
1,try avoid place,train
2,director,train
2,robotic recruiting care number quality shady practice get candidate,train
1,beware toxic culture,train
1,accept benefit pride expect career respect fairness,train
1,run like dog,train
1,amazon trm management need improvement,train
1,cracked,train
1,customer obsessed employee blind,train
1,new leadership worse previous,train
2,field sale representative,train
2,excellent opportunity,train
1,csa ii,train
1,netflix teamlead amsterdam,train
1,stay away want life outside work,train
1,global talent acquisition partner,train
2,lot oppotunities smart people,train
2,fast paced development high pressure,train
2,financial program manager,train
2,within 6 month,train
1,senior finance manager,train
2,mac advisor,train
2,wonderful work experience,train
2,asia branch good think,train
2,amazing,train
2,front end engineer,train
2,challenging rewarding,train
1,table game dealrer,train
2,redzone support,train
2,changed lot year,train
2,great place work depends team though,train
2,good company,train
2,great place learn,train
1,career microsoft,train
2,good productgreat job student,train
1,warehouse teir,train
2,super dope place work,train
2,worklife balance,train
2,product advisor,train
2,challenging often rewarding always worth,train
2,great working environment coworkers,train
1,lie hour actually want employ anyone,train
2,poor middle management leadership,train
2,would recommend,train
2,university software development,train
2,awesome company,train
2,tpm,train
2,amazing company best job ever,train
1,applecare home advisor,train
1,vice president,train
1,great engineer crushed management,train
1,packer,train
2,pretty good,train
2,specialist,train
1,broken system process,train
2,comfortable office,train
1,amazing company weird culture,train
1,another warehouse job,train
2,good company work,train
2,workin environment,train
1,work work sake,train
1,second job,train
1,great opportunity terrible work life balance,train
2,microsoft egypt review,train
2,woking apple,train
2,good company,train
2,best company ever,train
2,swe,train
2,google different company great opportunity homework ask hard question,train
1,engineer,train
2,strategist,train
1,provide great work ethic spirit,train
2,cloud support engineer,train
1,absolutely exhausting job,train
1,problem solver,train
1,technically challenging company great perk big bureaucracy,train
2,sr product marketing mananger,train
2,great technology internal tool,train
1,15 year run,train
2,work hard fun make history,train
2,great company,train
1,seasonal inbound stower,train
1,crappy company treat employee fair management incompetent,train
1,one worse company bangalore,train
1,amazon,train
1,ok job,train
1,mixed bag,train
1,fun,train
1,amazon slave labor,train
1,ok temporarily,train
1,marketing manager,train
1,ist general,train
1,electrical engineer,train
1,great afar dysfunctional within,train
2,specialist,train
1,big company stuck old way,train
1,hr business partner,train
2,great company,train
1,decent retail job,train
1,mac xpert,train
2,best job long hour,train
1,5050,train
2,marketing,train
2,three year working apple showed countless way technology empower people business,train
