rating,review,split
1,worst company ever,train
1,specialist,train
1,big name cannot stay worst place work,train
1,microsoft inside sale mgt,train
2,great experience,train
2,great learning experience,train
2,fun ride far looking forward new challenge,train
1,good people,train
2,like microsoft,train
2,audit,train
1,m broken,train
2,sensor sdet,train
2,production analyst,train
2,financr,train
1,feel much like big company would lead believe interview process,train
1,work,train
1,review,train
2,great place work,train
1,best job,train
2,exciting product boring company,train
1,packer,train
2,great experience,train
2,amazon fullfillment center,train
1,review,train
1,ditch review model get thing done folk gone,train
2,love company,train
1,horrible,train
2,amazing place work good flexibility,train
1,much politics pressure,train
1,politics terrible old timer protective turf newcomer barely stand chance,train
1,still long way go,train
1,work work sake,train
1,slave work,train
2,recruiter,train
1,still nightmare place wake cold sweat,train
2,sale specialist,train
1,amazon,train
2,challenging interesting work exhausting environment,train
1,business mantra get pressurecooked work le salary,train
1,good,train
2,amazon,train
1,going downhill,train
1,worth,train
2,specialist,train
1,inventory control specialist,train
2,place juniormid level engineer,train
1,inbound stow,train
1,amazon review,train
1,working exactly like working corrupt government office,train
1,background,train
2,best place work,train
1,worst leadership member benagalore advertising team,train
1,step nanometer job scope,train
2,hit miss,train
2,cannot work forever,train
2,toxic individual ruin experience,train
2,great support rough scheduling,train
1,avoid job give anxiety depression,train
2,senior finance manager,train
2,hard fun working place,train
1,work temporarily unless hate,train
2,driven great place work,train
1,good place start,train
1,software development engineer,train
1,microsoft review,train
2,great company transformation,train
2,great companygood boss difference though,train
2,good company start tech industry,train
1,great depending store,train
1,inmate run asylum,train
1,inventory associate,train
2,great employer,train
2,microsoft,train
1,account strategist,train
2,sehr guter und sicherer arbeitsgeber,train
1,warehouse associate,train
1,stay away want life outside work,train
2,intern,train
2,awesome place work,train
1,past prime,train
1,slow downhill ride,train
1,sycophant r u,train
1,cliquish cultish worklife balance,train
2,software development engineer,train
1,support engineer ii,train
2,family,train
1,pt shippingreceiving associate,train
2,sr manager,train
1,corrupt nepotistic much politics,train
2,high expectation coming apple,train
1,work work fun life,train
2,amazon web service give opportunity work worldchanging technology,train
2,would expect,train
1,fulfillment center associate,train
1,tech 1,train
1,pick manager carefully,train
1,great part time student,train
1,stower,train
1,delivery,train
1,5 vet,train
1,icqa,train
2,support,train
2,research intern,train
1,cracked,train
1,waste time,train
2,ok 2028year old,train
1,high salary low everything else,train
1,campus pick associate,train
2,seasonal virtual work home toc driver support,train
2,real good stuff bad,train
1,overall fair,train
1,amazon machine lacking admirable ethos ethic,train
2,apple great place work,train
1,decent,train
2,great experience,train
1,disappointing experience fired even founder,train
1,stay away hwte cost,train
2,love company,train
2,work culture,train
2,review,train
2,solution architect,train
2,good company good culture,train
1,warehouse worker,train
1,fast paced,train
1,good,train
1,circumstance would work regret year put,train
2,make,train
1,stressful frustrating unrewarding,train
2,partner technical consultant,train
1,love micro managed zero worklife balance place,train
1,good fresher level,train
1,associate,train
2,good company work,train
2,fast paced challenging environment,train
2,customer service,train
1,get stuck,train
1,worst company work,train
1,cutthroat competitive,train
1,toxic bos,train
2,sde1,train
2,picker,train
2,great company politics,train
2,global supply manager,train
2,exciting new relationship,train
1,best worst,train
1,health insurance,train
1,training fun real nightmare start,train
2,athome advisor io mac,train
1,good place work learn,train
2,terrible worklife balance,train
2,still decade,train
1,shame,train
2,great people fun work,train
2,working amazon,train
1,delivery driver,train
2,technical expert,train
2,immense learning great culture work quality,train
2,overall good experience,train
2,apple care tech advisor,train
2,best job date,train
2,amazing place work want,train
1,exciting work hash environment,train
2,technical program manager,train
1,great place work work life,train
1,ux designer,train
1,wage justification without merit,train
2,great transition experience,train
2,great work,train
2,excellent,train
2,great company,train
1,intense,train
2,great place work actually want work,train
1,good sound,train
1,good company lack worklife balance,train
2,perk cool coworkers better,train
1,milk everything worth,train
2,medium analyst,train
1,challenging rewarded,train
2,solution specialist microsoft,train
1,retail hell,train
1,packer,train
1,warehouse job hard challenging,train
2,great organization wondeful work environment,train
2,surprising worklife balance,train
2,good company,train
1,dysfunctional operation planet,train
1,horrible place,train
2,online medium associate,train
2,fast track,train
2,fulfillment associate,train
1,lab126amazon,train
2,operation manager,train
1,lazy need apply,train
1,service manager,train
1,awful,train
2,company great benefit,train
2,business specialist,train
1,culture amazon personal computer pc team good,train
1,google discriminates age,train
1,lack respect superficial selfentitled people lowest eq around silicon valley,train
2,family benefit,train
1,started great ended poorly,train
1,new business sale team,train
2,finance,train
1,hardwork peanut,train
2,great culture intense work life changing experience,train
1,company review,train
2,great place work learn,train
2,benefit tough culture,train
1,global manager,train
1,poor onboarding mediocre management,train
1,get job,train
2,goodbad,train
1,great senior level dirty politics senior63 level,train
2,20 year microsoft customer service support,train
2,microsoft great place work bellevue,train
2,great place work,train
2,true creativity excellent team incredible privilege,train
2,sr director,train
2,microsoft product manager,train
1,marketing manager,train
1,amazon experience,train
1,abusive workplace,train
1,data associatealexa data service,train
1,ok company frugal fun,train
1,marketing,train
1,stay away,train
1,good start beginner much others,train
2,packer,train
2,dynamic company,train
1,brook street,train
2,good,train
1,parking break show care,train
